latitude,longitude,brightness
30.63,-91.36,302.7
30.631,-91.504,301.3
30.895,-93.648,316.9
30.893,-93.634,309.9
30.585,-91.237,301.1
30.438,-91.506,312.9
30.436,-91.495,306
30.193,-91.202,306
30.096,-90.84,317.6
30.087,-90.842,362.8
30.084,-90.949,350.6
30.083,-90.939,323.1
30.104,-91.16,314.9
30.103,-91.149,326.1
30.06,-90.911,323.5
30.059,-90.9,349.2
30.026,-90.673,312.2
30.178,-91.837,303.8
30.051,-90.912,317.8
30.05,-90.902,331.7
30.042,-90.914,354.1
30.117,-91.787,308.5
30.116,-91.776,305.3
29.869,-90.799,306.4
29.868,-90.789,305.4
30.337,-95.055,303.6
29.988,-92.263,327.1
29.986,-92.251,327.7
29.813,-90.985,326
29.812,-90.975,304.8
29.931,-92.124,305.5
29.717,-90.829,319
29.709,-90.841,309.9
29.708,-90.831,335.4
21.105,72.643,302
21.105,72.637,302.2
22.933,69.701,301.9
22.608,54.051,308
22.606,54.044,309
-17.725,129.326,305.7
-17.729,129.368,315
-17.728,129.36,318
-21.163,124.429,308.3
-21.176,124.427,315.4
-21.174,124.42,310.5
-21.176,124.441,307.5
-20.816,119.289,312.9
-20.817,119.3,342.7
-20.819,119.31,332.7
-22.493,123.649,306.2
-22.495,123.553,306.3
-22.497,123.572,311.2
-24.04,126.618,308.8
-24.576,118.955,319.5
-24.585,118.954,323.2
-24.593,118.941,306.2
-24.595,118.952,310.4
-26.547,124.373,346.6
-26.549,124.399,342.6
-26.56,124.372,316.7
-26.563,124.397,366.5
-26.565,124.423,315.7
-26.576,124.396,310.6
-26.604,124.393,362.2
-26.607,124.418,316.2
-26.584,124.413,301.9
-26.595,124.386,313.9
-26.598,124.412,305.7
-26.609,124.385,346
-26.612,124.41,335.5
-26.665,124.379,306.6
-26.667,124.405,319.1
-26.681,124.404,303.3
-26.673,124.399,327.4
-28.471,124.413,323.7
-28.473,124.441,305.3
-28.475,124.408,317.7
-28.477,124.435,313.8
-8.114,112.913,301.2
-8.118,112.936,316.1
-8.106,112.934,301.7
-8.12,112.93,313.8
42.834,45.571,309.9
42.835,45.564,307.5
-37.461,-61.939,311.4
-36.101,-57.333,309.7
-37.505,-72.926,310.2
-37.499,-72.889,322.3
-37.501,-72.931,315.6
-36.62,-72.085,311.5
-36.622,-72.123,312.2
-33.884,-53.706,312
-33.891,-53.708,315.5
-33.587,-60.106,324.1
-33.377,-60.25,328.1
-34.052,-66.247,363.7
-34.042,-66.248,343.6
-32.383,-61.136,341.6
-32.385,-61.147,324.3
-31.761,-60.42,324.4
-31.221,-65.301,340.3
-31.208,-65.28,348.3
-31.21,-65.291,427.5
-31.211,-65.303,466.4
-31.213,-65.315,348.3
-31.199,-65.281,368.2
-31.2,-65.293,400.8
-31.202,-65.305,385.9
-31.203,-65.316,342.5
-31.189,-65.283,342.7
-31.191,-65.295,365.3
-31.188,-65.355,359.5
-31.19,-65.367,350.1
-31.177,-65.345,344.4
-31.159,-65.276,337
-31.161,-65.288,339.8
-31.168,-65.347,338.9
-31.151,-65.289,357.2
-31.142,-65.291,378.2
-31.143,-65.303,372.1
-31.144,-65.315,341.7
-31.136,-65.286,339.2
-31.138,-65.298,365.2
-31.139,-65.31,342.2
-29.927,-57.687,337.5
-29.93,-57.703,328.5
-31.09,-65.379,351.1
-31.091,-65.391,358.3
-29.679,-57.603,319.8
-30.785,-66.564,345.3
-30.79,-66.606,333.5
-30.765,-66.566,356.7
-30.767,-66.58,366
-29.327,-57.517,318.4
-30.81,-67.498,336.2
-30.811,-67.513,345
-30.226,-62.976,331.5
-30.217,-62.978,337.7
-30.198,-62.971,333.8
-30.746,-67.545,351.4
-30.748,-67.559,327.4
-30.735,-67.547,330
-30.737,-67.561,327.8
-30.726,-67.563,329.6
-30.015,-62.475,326.8
-30.628,-67.707,337.8
-30.63,-67.721,326.4
-29.969,-62.602,327.7
-29.972,-62.622,332.3
-29.973,-62.633,325.4
-30.618,-67.708,332.3
-30.619,-67.723,336.8
-29.946,-62.942,333
-29.911,-63.02,332.4
-29.491,-60.361,332.7
-29.881,-63.132,342.5
-29.872,-63.133,342.3
-29.406,-60.974,330
-29.408,-60.986,328
-29.405,-61.391,325.2
-28.895,-59.216,315.9
-29.165,-61.05,326.9
-29.167,-61.061,331.7
-29.318,-62.182,356.4
-29.319,-62.193,353.5
-28.784,-59.883,344.6
-28.739,-59.79,321
-29.236,-63.441,334
-29.237,-63.451,374.9
-29.239,-63.461,370.4
-29.164,-63.012,353.2
-29.166,-63.022,425.1
-29.167,-63.032,328
-29.155,-63.013,332.5
-29.157,-63.024,365
-28.369,-60.151,327.8
-29.274,-66.473,342.8
-29.272,-66.467,336.8
-28.82,-63.812,396
-28.822,-63.822,391.8
-28.81,-63.803,333.8
-28.811,-63.813,389.7
-28.813,-63.824,368.7
-28.802,-63.815,348.2
-28.231,-60.311,327
-28.212,-60.315,323.5
-28.373,-61.284,325.7
-28.374,-61.295,338.6
-28.365,-61.297,326.8
-28.239,-60.976,326.4
-28.241,-60.987,323.9
-29.078,-67.581,325.4
-29.029,-67.58,342
-29.02,-67.594,329.5
-28.324,-63.112,326.5
-27.633,-59.591,328.6
-28.612,-66.132,342
-28.6,-66.112,331.8
-28.601,-66.122,331.1
-28.603,-66.134,330.3
-28.604,-66.146,342.2
-28.595,-66.148,338.9
-28.596,-66.159,338
-28.592,-66.153,346.6
-27.733,-60.34,325.3
-28.581,-66.144,328.8
-27.652,-60.226,330.3
-27.626,-60.318,324.5
-27.496,-60.273,327.9
-27.532,-60.486,326
-27.488,-60.288,342.7
-27.478,-60.29,348.6
-27.468,-60.292,330.2
-27.839,-63.204,354.2
-27.841,-63.214,338.5
-27.83,-63.205,340.4
-28.399,-67.836,325.6
-26.857,-59.203,317.9
-27.352,-62.476,360.9
-27.353,-62.486,372.9
-27.344,-62.472,338.1
-27.346,-62.482,449
-27.348,-62.493,366.3
-27.335,-62.474,363.1
-27.337,-62.484,457.1
-27.339,-62.495,359
-27.328,-62.486,346.6
-27.329,-62.496,336.2
-27.317,-62.477,332.5
-27.319,-62.488,384.4
-27.32,-62.498,376.7
-27.31,-62.489,348.4
-27.311,-62.5,357.1
-27.446,-63.978,328.9
-27.415,-63.953,324.5
-26.816,-61.998,350.9
-26.809,-61.995,328.5
-26.674,-61.389,362
-26.676,-61.401,345
-26.073,-58.511,329.8
-26.934,-63.74,338.1
-26.465,-60.8,363.5
-26.468,-60.813,387.9
-25.784,-57.13,327.4
-26.456,-60.802,353
-26.458,-60.815,377.1
-26.63,-62.087,337.1
-26.632,-62.098,348.5
-26.895,-65.167,353.4
-26.896,-65.178,356.3
-26.527,-63.917,345.3
-26.08,-61.647,329
-26.082,-61.658,334
-25.881,-61.117,322.8
-25.551,-61.596,325.3
-25.828,-64.429,350.8
-25.829,-64.439,326.2
-25.588,-63.6,372.6
-24.98,-60.41,338.2
-24.982,-60.423,326
-24.985,-60.414,334.1
-25.405,-63.357,334.8
-24.67,-59.716,319.7
-25.217,-63.143,351.6
-25.206,-63.135,335.4
-25.208,-63.145,401.8
-25.209,-63.155,333
-24.866,-61.116,321.8
-24.868,-61.128,344
-24.856,-61.118,324.5
-24.858,-61.13,352.7
-24.469,-59.108,323.7
-24.718,-60.497,323.9
-24.468,-59.097,328.7
-24.71,-60.491,325.3
-24.767,-60.832,338
-24.769,-60.844,327.5
-24.436,-59.439,328.1
-24.438,-59.444,327.1
-24.565,-60.725,338.3
-24.319,-59.428,323
-24.291,-59.401,340.5
-24.294,-59.417,341.9
-24.545,-60.863,388.1
-24.548,-60.876,335.9
-24.282,-59.42,346
-24.285,-59.435,357.8
-24.291,-59.66,320.9
-24.294,-59.675,321.1
-24.292,-59.665,325.3
-24.406,-60.39,326.3
-24.435,-60.69,334.8
-24.437,-60.703,338
-24.374,-60.397,331.4
-24.198,-59.59,319.4
-24.078,-59.443,320.7
-24.365,-61.191,333.9
-24.367,-61.203,373.8
-24.355,-61.193,331.6
-24.358,-61.205,330.5
-24.142,-60.315,337.6
-24.136,-60.308,322.9
-24.138,-60.322,328.6
-24.212,-61.139,330.2
-23.774,-59.744,332.2
-23.752,-59.749,329.5
-23.955,-60.901,329.9
-24.337,-63.247,333.2
-24.339,-63.257,331.8
-23.753,-59.754,327.4
-23.929,-60.912,335
-23.901,-60.931,330.6
-23.878,-61.534,394.4
-23.88,-61.545,381.2
-23.877,-61.527,341.5
-23.879,-61.539,391.6
-23.867,-61.529,347.1
-23.869,-61.541,435.8
-23.871,-61.553,361.6
-23.859,-61.543,322.7
-24.219,-63.925,336.3
-24.221,-63.935,332.2
-24.212,-63.937,369.7
-24.213,-63.947,330.1
-23.702,-61.214,326.3
-23.69,-61.204,330.5
-24.074,-63.754,335
-23.677,-62.445,336.8
-23.213,-60.094,328.9
-23.77,-64.565,323.1
-23.037,-64.023,363.7
-23.038,-64.033,431.3
-23.04,-64.043,330
-22.376,-62.011,349.1
-22.442,-62.424,333
-22.336,-62.079,346.6
-22.295,-63.436,358.7
-22.171,-63.423,328.9
-21.771,-61.037,352.6
-21.774,-61.05,350.8
-21.768,-61.043,355.9
-22.235,-64.706,327.7
-21.932,-63.662,331.7
-21.728,-63.159,329.9
-21.729,-63.17,327.3
-21.283,-61.968,322.4
-20.295,-58.852,325.3
26.551,-80.862,312.7
26.707,-80.42,316.7
26.714,-80.412,320.2
26.711,-80.426,312.6
27.214,-82.344,323.1
31.023,-84.46,339.9
31.018,-84.482,309.5
30.555,-86.797,304.3
30.548,-86.829,304.4
30.553,-86.803,307.8
31.524,-82.611,304.6
31.521,-82.628,304.2
31.59,-83.606,316.5
31.588,-83.592,305.5
31.585,-83.611,312.3
33.01,-79.888,303.1
-7.602,-74.833,308.5
-7.605,-74.854,308.6
-7.384,-78.385,311.1
-7.38,-78.393,314.6
-6.82,-76.169,309.9
-6.824,-76.197,316.1
-6.818,-76.174,312.9
-6.822,-76.203,310.9
-4.929,-66.897,314.4
-6.134,-77.796,309.9
-6.126,-77.804,311.2
-6.109,-77.801,309.8
-6.08,-78.809,326.2
-6.078,-78.812,326.8
-2.909,-66.798,325.5
-2.619,-66.352,327.7
-1.864,-66.644,338.5
-1.865,-66.655,327.7
-1.919,-67.16,314.5
0.508,-67.409,330.9
0.571,-67.253,312.3
0.879,-70.353,311.1
1.311,-74.393,310.6
3.95,-70.959,321.7
3.949,-70.968,311.3
3.954,-70.996,312.9
3.879,-71.774,317.5
4.699,-68.617,316.6
4.698,-68.628,314.8
4.591,-70.597,317.4
4.634,-70.49,350.1
4.697,-70.698,309.8
5.341,-66.19,318.6
5.196,-67.769,315.3
4.889,-71.217,319.2
5.081,-70.062,322.4
05.08,-70.071,329.5
4.922,-71.63,319.3
5.322,-69.004,329.6
5.059,-71.317,312.6
5.128,-70.963,319.8
5.048,-71.645,314.7
5.354,-69.629,349.6
5.385,-69.547,333.2
5.382,-69.566,320.5
5.394,-69.548,328.1
5.266,-70.515,318.9
5.685,-67.856,321.5
5.465,-70.086,320.1
5.475,-70.078,327.1
5.474,-70.087,320.7
5.596,-69.422,319.1
5.492,-70.155,340.5
5.49,-70.164,318
5.516,-70.508,317.4
5.495,-70.78,316.6
5.696,-69.479,314.6
5.544,-70.756,316.2
5.757,-69.318,326.5
5.766,-69.32,322.4
5.709,-69.791,323.7
5.827,-70.125,320.5
5.826,-70.134,319.5
6.421,-66.087,315.2
6.205,-67.715,323.1
6.291,-67.135,325.8
5.93,-70.052,329.9
5.929,-70.061,320.7
5.94,-70.498,320.7
6.004,-71.018,322.8
6.116,-70.359,315.6
6.051,-70.949,317.3
6.385,-69.299,318.2
6.383,-69.309,324
6.39,-69.331,349.5
6.357,-69.898,346.8
6.356,-69.908,363
6.365,-69.896,349.7
6.363,-69.905,360.1
6.374,-69.897,319.4
6.488,-69.279,316.8
6.467,-69.568,326.2
6.466,-69.578,341.2
6.476,-69.569,359.5
6.475,-69.579,326.8
6.599,-69.291,314.3
6.664,-69.057,316.2
6.712,-68.851,326.9
6.71,-68.861,326
6.655,-69.264,321.9
6.622,-69.642,322
7.5,-63.497,318.3
7.501,-63.505,316.2
6.974,-67.676,319.2
6.89,-68.747,321
6.834,-69.301,328.7
6.845,-69.293,326.1
6.843,-69.303,318.8
6.845,-69.426,317.9
6.894,-69.469,321
6.892,-69.479,313.8
7.543,-65.339,320.8
7.251,-68.269,319
7.693,-65.293,318.2
7.961,-64.95,320.4
7.956,-64.954,318.9
7.993,-65.085,321.2
7.821,-66.39,320.9
7.906,-65.982,319.9
7.864,-66.402,318.1
7.876,-66.404,343.2
7.873,-66.42,325.3
7.902,-66.292,322.2
7.9,-66.308,315.7
8.149,-65.902,317.3
8.146,-65.92,323.6
8.561,-65.835,317.9
9.133,-62.951,320.4
9.129,-62.923,314
8.635,-67.153,322
7.887,-73.849,314.9
9.022,-67.527,320.8
09.02,-67.541,320.4
9.095,-69.036,321
9.41,-67.096,332.7
9.411,-67.088,317.2
9.409,-67.103,329.9
9.564,-73.337,309.9
42.682,-111.593,315.4
36.283,-112.085,311.3
35.193,-118.856,316.2
33.789,-109.516,308.1
33.786,-109.502,304
33.779,-109.519,363.5
33.776,-109.504,348
34.095,-117.533,311
32.999,-110.771,320.1
11.988,35.551,306.2
12.002,35.548,308.3
11.976,35.546,308.3
12.059,35.684,303.1
12.095,35.728,304.9
12.1,35.722,306.3
12.233,34.846,304
13.635,40.811,324
13.633,40.801,336.9
13.632,40.791,333.8
13.644,40.81,350.7
13.643,40.799,339.4
13.641,40.789,335
13.215,36.592,302.3
29.953,47.676,300.4
30.161,47.415,307.4
30.214,47.382,305.6
30.362,47.327,300
30.493,47.308,307.4
30.499,47.301,303.4
30.556,47.322,303.3
30.57,47.32,300.4
30.566,47.108,304.1
30.564,47.342,305.3
30.562,47.316,301.9
30.559,47.103,304
30.606,47.338,308.8
30.604,47.311,306.8
30.752,48.291,300.3
30.689,47.329,315.9
30.752,48.284,302.8
30.681,47.323,305
30.695,47.322,300.8
30.751,47.68,304.3
30.749,47.651,309.8
30.764,47.314,305.4
30.827,47.329,301
31.012,48.152,302.3
31.009,48.121,301.5
31.012,48.146,309.9
31.033,47.295,323.8
31.031,47.268,326.5
31.025,47.289,336.2
31.023,47.262,312.4
31.078,47.622,311
31.356,45.963,306.2
31.357,45.958,303.8
10.253,37.113,304.6
10.254,37.127,302.6
10.291,37.104,324
10.287,37.082,319
10.3,37.079,302.2
10.476,33.387,310.4
10.478,33.38,307.3
10.859,34.137,304.6
10.866,34.129,308
10.876,33.8,305.3
10.864,33.797,304.9
-17.245,48.603,300.5
-16.541,48.842,306.3
-15.722,48.786,303.1
-15.723,48.776,303.5
-15.717,48.76,320.7
-15.718,48.75,314
-14.575,49.859,300.1
-14.576,49.85,300.3
-14.231,49.571,311.2
-14.208,49.599,300.6
-13.996,49.602,311.6
-12.363,49.126,306.3
31.655,47.525,304.4
31.676,47.436,308.4
31.658,47.52,308.7
31.68,47.43,309.5
31.766,46.067,303.3
32.493,45.657,301.1
33.028,46.024,301.1
42.848,45.532,300.5
42.843,44.232,313.2
34.987,-80.099,303
34.987,-80.383,301.6
35.772,-81.18,300.6
34.435,-90.831,306
34.435,-90.839,305.1
26.624,101.596,318.7
26.622,101.608,303.8
26.577,101.666,311.6
26.575,101.677,304.2
23.793,103.195,301.6
15.827,-92.018,321.9
16.906,-97.936,313.9
17.022,-98.094,326.2
17.836,-94.611,308.9
17.987,-100.79,318.2
18.091,-100.531,319.2
19.294,-92.17,311.1
18.313,-100.592,317.9
19.56,-92.242,321.4
18.494,-100.842,323.6
19.018,-98.627,322
20.254,-101.519,318.9
20.331,-102.01,315.1
20.329,-102.021,314.5
20.576,-101.173,318.2
54.399,-126.314,301.8
53.858,-124.406,300.7
-28.644,31.046,306.6
-27.719,30.003,307.1
-26.441,32.824,306
-26.444,32.807,302.4
-26.445,32.818,303.2
-26.434,32.816,303.7
-25.932,29.396,309.5
-25.927,29.401,300.3
-25.809,29.499,311.9
-25.811,29.488,316.1
-25.66,27.834,304.5
-25.714,27.402,303
-25.129,29.591,309.3
-25.131,29.579,326.2
-24.817,30.122,310.3
-24.819,30.11,305.4
-24.744,30.192,304.1
-23.888,21.024,304.6
-23.753,21.002,309.1
-23.757,20.996,305.9
-20.082,22.365,304.5
-20.154,19.539,302.3
-20.156,19.52,304
-19.717,22.998,329.4
-19.719,22.987,314.5
-19.582,23.028,310.7
-19.58,23.022,300.3
-19.07,22.737,318.7
-19.071,22.726,304.6
-19.067,22.742,301.3
-19.068,22.731,318.1
-19.063,22.696,300.1
-18.886,22.416,302.5
-18.878,22.403,318.7
-18.868,22.402,355.3
-18.869,22.39,332.9
-18.858,22.401,304.9
-18.859,22.389,335.2
-18.861,22.377,303.2
-18.707,22.225,303.2
-18.709,22.213,310.3
-18.713,22.178,305.6
-18.7,22.2,312.8
-18.692,22.187,310.3
-18.192,23.982,309.2
-16.656,20.325,310.6
9.493,26.551,302.8
9.412,22.981,303.6
9.952,22.527,308.4
10.595,23.083,302
10.594,23.07,317.7
10.865,21.426,303
10.882,21.402,320.8
10.891,21.401,305.9
10.499,18.1,313
10.484,17.128,306.4
10.826,18.573,305.7
11.425,17.692,310.6
11.424,17.682,306.6
11.924,20.639,304.7
11.223,13.691,303.4
11.237,13.704,315.9
11.237,13.715,304.9
11.248,13.713,311.6
27.987,22.326,300.7
28.907,20.952,301.1
28.91,19.773,325
28.912,19.783,306.6
28.91,19.766,319
29.233,19.703,304.6
29.231,19.687,305.6
30.254,8.087,327.6
30.251,8.069,303.8
31.657,6.055,309.1
31.67,6.052,306.8
31.666,6.047,318.1
31.864,6.158,307.2
31.867,6.176,305.8
49.502,5.961,314.8
51.487,6.721,301.6
51.485,6.707,302.3
51.17,3.811,315.5
22.797,86.206,315
22.792,86.232,301.2
20.969,85.175,301.4
20.965,85.199,301
20.959,85.191,302.9
21.113,72.637,303.2
15.176,76.67,304.4
20.439,-103.414,318.1
20.449,-103.416,313.5
20.536,-103.675,316.3
20.556,-103.62,318.5
21.044,-103.752,317
21.4,-102.257,317.6
24.049,-98.847,309.9
25.087,-98.992,312.1
25.348,-98.61,312.6
25.402,-98.413,318.5
25.362,-99.535,307
25.36,-99.545,310.6
26.881,-101.411,311.4
26.879,-101.421,313.2
26.884,-101.453,326.3
26.882,-101.463,313.7
29.95,-93.372,304.8
28.668,-105.963,320
28.665,-105.978,310.4
30.443,-93.644,304.7
31.92,-92.947,303.7
31.925,-92.925,314.8
32.355,-94.113,308.1
32.368,-94.115,318.5
32.364,-94.122,324.5
32.215,-96.275,303.7
32.213,-96.293,304.5
30.49,-109.642,313.1
33.437,-91.796,309.2
33.449,-91.767,304.1
33.447,-91.805,303.1
32.48,-102.856,307.8
33.46,-97.977,317.4
33.458,-97.992,303.1
33.994,-93.107,311
33.992,-93.139,302.7
33.994,-93.112,314.1
33.77,-101.832,312.2
33.769,-101.843,306
34.176,-99.102,314.6
34.684,-96.589,310.9
34.837,-95.924,307.6
34.997,-96.169,304.1
35.032,-96.873,303.3
35.03,-96.88,301.2
35.165,-96.77,313.5
35.163,-96.789,306
34.907,-99.452,307.4
34.906,-99.465,322.8
34.917,-99.454,369.8
34.915,-99.467,379.8
35.209,-98.573,303.2
33.708,-109.7,318.1
33.703,-109.722,315.8
33.771,-109.516,328.5
33.767,-109.537,304.2
33.754,-109.853,310.9
33.749,-109.875,306.7
33.742,-109.855,307
33.755,-109.858,310.3
35.636,-105.214,302.2
37.767,-97.094,303.1
37.765,-97.114,303.5
36.708,-106.973,303.9
37.714,-101.42,308.9
37.712,-101.432,362.1
44.865,-95.658,304.2
44.856,-95.665,308
47.653,-96.393,315.9
-38.318,176.78,303.7
-38.364,176.459,301.6
4.467,-2.556,311.7
4.589,-3.132,311
4.587,-3.142,330.7
10.546,-1.453,305.6
10.549,-1.459,308.8
10.866,-3.542,307.6
11.225,-1.901,303.2
11.668,0.949,304.8
11.695,1.057,312.1
11.692,1.035,326.2
11.687,0.991,343.5
11.684,0.969,313.3
11.689,1.051,313
11.682,0.985,313
11.703,01.05,307.1
11.7,1.028,312.9
11.698,1.005,317.7
11.695,0.983,341.9
12.715,-2.99,307
12.713,-3.002,310.7
12.723,-3.003,306.7
12.724,-2.997,312
13.279,-3.194,302.6
13.341,-2.95,300.4
12.602,-10.893,321.7
12.599,-10.908,301
12.613,-10.895,325.2
13.683,-7.449,305.8
13.815,-12.453,303
26.859,55.851,303
26.857,55.862,302.6
25.701,54.304,316
25.538,53.152,343.7
25.501,53.15,305.4
24.067,54.321,318.4
24.066,54.33,304.1
21.665,56.411,327
21.663,56.424,323
13.646,40.793,310.3
13.642,40.832,308.4
13.639,40.827,309
-28.502,31.617,304.2
-28.494,31.612,300.7
32.244,51.434,312.5
32.249,51.428,300.5
32.352,47.714,312.3
32.355,47.709,310.8
31.679,47.434,306.9
31.66,47.509,309.3
31.657,47.534,307.3
31.438,47.842,306.7
31.439,47.837,305.4
31.217,48.961,322.4
31.272,48.114,306.3
31.081,47.631,314
31.067,47.629,303.2
31.083,47.626,315.7
31.07,47.625,302
31.01,48.134,319
31.008,48.156,317.7
30.928,48.866,303.9
31.03,47.295,312.2
31.024,47.286,308.7
30.751,48.289,307
30.751,48.282,307.5
30.396,49.866,315.8
30.563,47.337,310.1
30.313,50.004,318.1
30.311,50.02,362.6
30.568,47.108,306.6
30.31,50.014,358.2
30.308,50.03,321.1
30.567,47.333,310.1
30.573,47.104,304.5
30.5,47.326,304.6
30.289,47.365,302.6
30.281,47.356,300.2
30.223,47.399,307
30.213,47.393,309.1
30.171,47.413,308.7
29.952,47.684,303.6
28.497,49.719,334.8
-26.236,149.521,310.4
-41.389,147.283,306.4
11.2,19.753,302
10.582,23.07,301.2
9.582,28.989,302.4
9.831,21.359,302
9.809,21.356,308.9
8.907,26.669,314.1
8.748,27.167,303.6
8.921,25.336,304.6
9.263,22.068,333.1
9.261,22.08,346.7
9.253,22.067,326
9.251,22.079,343.3
9.249,22.091,309.6
9.242,22.066,316.5
8.495,26.951,305.8
29.654,28.363,300.9
28.921,19.779,305.2
41.243,36.467,300.9
-6.416,-35.318,306.9
-6.42,-35.347,318.8
-17.621,19.401,304.7
-18.689,22.207,314.5
-18.7,22.217,306.7
-18.701,22.21,303.5
-18.702,22.222,305.3
-18.706,22.175,321.1
-18.707,22.186,330.7
-18.856,22.392,324
-18.858,22.404,311.8
-18.866,22.391,313.8
-18.868,22.402,341.1
-18.869,22.414,313.8
-18.878,22.401,349.1
-18.879,22.413,339.3
-18.889,22.411,317.5
-19.064,22.738,308.6
-19.578,23.033,303.6
-19.749,23.023,301.4
-26.552,124.333,332.7
-26.558,124.363,344
-26.564,124.392,330.8
-26.572,124.359,334.6
-26.579,124.388,334.8
-26.557,124.356,344.2
-26.563,124.385,333.3
-26.578,124.381,335.3
-26.607,124.374,335.8
-26.621,124.37,330.9
-26.628,124.399,328.9
-27.319,125.174,338.1
-27.333,125.171,328.3
-27.338,125.196,332.3
-27.796,125.096,346.4
-27.801,125.121,344.6
-27.806,125.146,325.5
-28.569,126.695,342.1
-28.719,126.382,331.3
-28.731,126.379,332.4
-28.671,125.808,330.7
-28.684,125.804,324.7
-28.484,124.39,342.1
-28.49,124.416,385
-28.495,124.443,361.9
-28.498,124.386,340.5
-28.503,124.413,322.5
-29.436,124.286,328.5
-29.449,124.282,324.2
-29.44,124.279,328.1
-32.399,133.373,310.6
-36.899,140.717,315
-36.901,140.75,322.1
-11.313,142.148,326.2
-11.31,142.143,330.2
-11.321,142.141,347.5
-11.323,142.157,344.9
-11.325,142.173,317.7
-12.936,141.63,328.1
-12.938,141.646,336.3
-12.948,141.629,324.6
-12.95,141.644,329.9
-12.991,141.711,319.9
-14.477,141.633,326.4
-13.568,129.971,317.8
-14.114,131.337,326.2
-14.116,131.353,335.3
-14.113,131.347,331.2
-14.125,131.345,321.2
-14.854,133.639,351.6
-14.878,133.651,344.5
-14.968,134.027,332.1
-14.969,134.037,336.7
-16.538,143.572,323.3
-16.884,143.852,351.1
-16.886,143.845,344.3
-16.889,143.872,327.3
-15.286,131.391,325.1
-15.297,131.389,343.1
-15.299,131.404,338.4
-16.273,137.273,342.3
-16.282,137.271,354.3
-16.291,137.27,357.5
-17.201,144.128,328.7
-17.201,144.123,327.6
-17.071,141.11,330.2
-17.085,141.125,331.6
-16.396,135.276,334.7
-17.457,143.305,332.4
-16.405,135.275,334.4
-17.518,143.419,326.4
-17.54,143.365,331.3
-17.543,143.39,328.1
-17.552,143.466,325.5
-17.555,143.364,337.8
-17.557,143.389,333.2
-17.566,143.464,337.8
-17.58,143.463,325.1
-17.547,143.383,341.1
-17.555,143.459,332
-16.272,133.653,331.3
-17.561,143.382,331.4
-17.569,143.457,328.7
-16.28,133.641,335.9
-16.282,133.651,330.8
-17.584,143.456,323.4
-17.635,143.399,325.9
-17.639,143.393,326.4
-17.696,143.261,330.9
-17.699,143.285,325.6
-17.713,143.284,328
-17.716,143.308,328.7
-17.722,143.11,335.3
-17.703,143.278,328.4
-17.72,143.301,331.1
-17.462,140.863,328
-17.661,142.623,336.7
-17.713,143.105,325.5
-17.716,143.128,324.2
-17.727,143.103,325.3
-17.73,143.127,329.3
-17.744,143.125,335.1
-17.757,143.124,326.4
-17.763,143.172,322.8
-17.774,143.146,333.3
-17.777,143.17,345.8
-17.779,143.195,328.8
-17.788,143.145,327.6
-17.791,143.169,355.8
-17.793,143.193,327.1
-17.78,143.14,328.7
-17.782,143.164,350.5
-17.785,143.188,337
-17.796,143.163,339
-17.799,143.187,321.2
-17.835,143.134,335.1
-17.863,143.13,329.4
-17.868,143.123,340.3
-18.019,144.482,320.5
-17.159,136.012,336.3
-17.16,136.021,350.9
-17.182,135.982,345.2
-17.183,135.992,352.3
-17.191,135.981,334.6
-17.192,135.99,351.4
-17.266,136.431,349.4
-17.267,136.441,413.3
-17.268,136.45,331.1
-17.568,138.618,341.9
-17.589,138.782,330.6
-17.275,136.43,341.1
-17.577,138.617,390.8
-17.579,138.629,338.4
-17.584,138.663,333.9
-17.598,138.769,332.1
-17.284,136.428,333.5
-17.592,138.65,332.8
-17.293,136.427,328.6
-18.155,143.054,332.6
-18.166,143.028,337.5
-18.168,143.052,360.2
-18.16,143.048,338
-18.172,143.022,332.7
-18.174,143.046,364
-18.177,143.07,329
-18.186,143.021,328.8
-18.199,143.019,352.1
-18.202,143.043,333.5
-18.151,141.453,332.6
-18.153,141.471,334
-18.157,141.465,337.2
-18.466,142.148,329.7
-18.469,142.169,330.7
-18.477,142.126,327.4
-18.479,142.147,331.6
-18.001,137.962,332.8
-18.897,144.059,321.8
-18.45,140.075,341.1
-18.451,140.089,343.2
-18.453,140.104,327.8
-18.445,140.024,330.2
-18.45,140.068,340.1
-18.452,140.083,345.2
-18.453,140.098,335.5
-18.456,140.023,333.7
-18.457,140.037,345.8
-18.461,140.067,331.4
-18.463,140.081,332.3
-18.464,140.096,329
-18.895,144.053,323.5
-18.82,142.392,336.7
-18.815,142.387,335.1
-18.929,142.555,344.4
-18.923,142.549,332.3
-18.937,142.547,348.6
-17.902,133.738,367.4
-17.903,133.748,349
-17.911,133.737,337.9
-17.913,133.747,339.2
-17.914,133.757,337
-17.916,133.767,339.9
-17.923,133.755,354.8
-17.925,133.765,374.5
-17.927,133.775,346.1
-17.928,133.786,333.1
-17.944,133.787,331.3
-19.281,142.583,327.4
-19.272,142.415,323.3
-19.288,142.575,329.1
-19.221,141.815,338
-19.263,142.084,329
-17.344,128.923,339.3
-19.274,142.061,349.8
-19.276,142.082,352.1
-17.357,128.92,332.6
-17.383,128.915,340.7
-17.392,128.892,330.9
-17.396,128.913,340.1
-17.381,128.909,330.8
-17.394,128.907,340.5
-17.407,128.905,328.6
