latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-3.15836,-50.81827,333.6,0.5,0.4,2017-11-20,1630,N,nominal,1.0NRT,294.3,98.3,D
-2.73201,-48.0019,333,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,296.1,2.4,D
-2.90781,-49.17049,337.8,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,302.2,6.3,D
-2.9084,-49.17442,338.9,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,304,6.3,D
-2.7281,-47.99881,331.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,295.9,3.7,D
-2.72864,-48.00239,335.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.3,2.4,D
-2.90019,-49.16763,334,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,301.5,7.9,D
-2.90078,-49.17152,342.3,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,308.4,14.6,D
-2.96956,-49.77982,335.4,0.5,0.4,2017-11-20,1630,N,low,1.0NRT,290.9,6.3,D
-2.43717,-46.2547,335.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.4,6.4,D
-2.56025,-47.06688,332,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,302.3,3.2,D
-2.56738,-47.13655,339.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.6,30.2,D
-2.5679,-47.14001,345,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,310.8,30.2,D
-3.80985,-55.64079,339.9,0.4,0.6,2017-11-20,1630,N,nominal,1.0NRT,276.3,5.9,D
-2.41467,-46.15154,338.8,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,310.7,6.3,D
-2.56353,-47.13357,344.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.5,7.2,D
-2.56406,-47.13704,348.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.6,30.2,D
-2.56458,-47.1405,355.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,305.4,30.2,D
-2.5651,-47.14396,338.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.4,44.5,D
-3.80401,-55.63846,346.5,0.4,0.6,2017-11-20,1630,N,nominal,1.0NRT,281.9,5.9,D
-3.80448,-55.64175,354.9,0.4,0.6,2017-11-20,1630,N,nominal,1.0NRT,281.5,5.9,D
-2.56021,-47.13406,346.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.2,9.8,D
-2.56073,-47.13753,343.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,296.8,14.8,D
-2.56125,-47.14099,351.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.2,14.8,D
-2.56178,-47.14446,338.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.9,23.1,D
-2.41754,-46.21508,332.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.4,1.7,D
-2.90017,-49.43482,345.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.7,15,D
-2.43583,-46.35769,336.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.3,3.4,D
-2.43636,-46.36115,334.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.5,3.4,D
-2.33179,-45.69828,344.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.7,7.3,D
-2.33233,-45.70181,336.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.3,2.7,D
-2.43251,-46.35818,337,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,307.1,3.4,D
-2.32843,-45.69878,347.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.9,11,D
-2.32897,-45.70232,339.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,305.6,8.3,D
-2.32508,-45.69929,337.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.2,11,D
-2.88004,-49.39684,336,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.6,6.7,D
-2.40459,-46.24183,337.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.7,1.2,D
-2.41463,-46.30772,338.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,307.9,5.1,D
-2.56273,-47.28615,336.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299,2.6,D
-2.32053,-45.71442,344,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.6,6.5,D
-2.32216,-45.725,350.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.8,3.5,D
-2.5709,-47.36316,343.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.9,3.4,D
-2.31869,-45.71529,336.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.6,6.1,D
-2.32029,-45.72588,342.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.8,6.6,D
-2.55779,-47.29469,333.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.5,2.7,D
-2.50497,-46.991,331.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.2,3.1,D
-2.55254,-47.32744,341,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,295.3,3.7,D
-2.38947,-46.2732,331.2,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,302,3.7,D
-3.1121,-51.04479,330,0.5,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.9,7.8,D
-2.55854,-47.41199,345.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.1,7.6,D
-2.63951,-47.94677,348.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.6,11.4,D
-2.64005,-47.95034,339.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306,6,D
-2.34645,-46.03417,341.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.8,9.8,D
-2.34698,-46.03766,355.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,307.1,15,D
-2.62808,-47.89396,339.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.5,8,D
-2.63614,-47.94727,344.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.1,3.9,D
-2.34364,-46.03815,352.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.4,15,D
-2.62457,-47.91626,337.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.4,4.8,D
-2.7439,-48.70617,337.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,294.8,145.9,D
-3.64785,-54.7447,332.3,0.3,0.6,2017-11-20,1630,N,nominal,1.0NRT,282.1,3,D
-2.46814,-46.90465,347.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.5,8.1,D
-2.46866,-46.9081,352.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.9,8.1,D
-2.46918,-46.91156,331.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,296.7,1.9,D
-2.46971,-46.91501,330.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,289.3,1.9,D
-2.49953,-47.11203,339.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.7,4.3,D
-2.53835,-47.36867,343.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.3,5.3,D
-2.54942,-47.44184,334.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.5,3.5,D
-2.62013,-47.90964,337.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.2,8,D
-2.62712,-47.95591,354,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,308.3,24.7,D
-2.23646,-45.40001,333,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,303.8,5.3,D
-2.36215,-46.22762,336.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.3,3,D
-2.46482,-46.90515,353.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.4,9.7,D
-2.46534,-46.9086,345.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.1,9.7,D
-2.46586,-46.91205,355.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.7,5.2,D
-2.46639,-46.9155,335.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,289.1,5.2,D
-2.46691,-46.91896,338.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,287.7,3.6,D
-2.53555,-47.37264,331.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.5,3.3,D
-2.62053,-47.93504,335.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.5,3.2,D
-2.23144,-45.38974,335.7,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,306.5,7,D
-2.23254,-45.39692,349,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,304.5,5.3,D
-2.4615,-46.90564,337.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,295.3,9.7,D
-2.46255,-46.91254,337.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,293.2,5.2,D
-2.46307,-46.916,349.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,294.4,5.2,D
-2.61985,-47.95334,332.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.4,4.3,D
-2.22861,-45.39384,351,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.6,8.7,D
-2.22916,-45.39743,345.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.4,3.8,D
-2.38021,-46.39151,343.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.9,6.6,D
-2.5245,-47.36717,333.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.2,1.2,D
-2.52503,-47.37065,342.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.3,4.7,D
-2.61096,-47.94008,333.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301,3.9,D
-2.36831,-46.35788,330.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.9,3.5,D
-2.36884,-46.36135,347.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.3,8.5,D
-2.52117,-47.36767,333.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.9,3.4,D
-2.52749,-47.40947,332.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.2,1.9,D
-2.34341,-46.21621,338.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.6,3.5,D
-2.60155,-47.92331,331.8,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,305.2,3.4,D
-2.37882,-46.49428,344.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.2,6.2,D
-2.37934,-46.49774,346.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,309,6.2,D
-2.37986,-46.50119,339.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.2,4.4,D
-2.5375,-47.54364,331.3,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,305,3,D
-2.37602,-46.49823,343.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.7,4.4,D
-2.37654,-46.50169,335.6,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,308.1,5.4,D
-2.30149,-46.03017,352.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,309.2,5.3,D
-2.30202,-46.03366,345.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.2,5.3,D
-2.29815,-46.03067,342.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.6,7,D
-2.29868,-46.03416,348.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.8,7,D
-2.31566,-46.14569,336.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,305,6.2,D
-2.61248,-48.13373,342.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.4,3.7,D
-2.28083,-45.96178,340.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.8,7,D
-2.28136,-45.96527,356.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,308.2,7,D
-2.28775,-46.00722,349.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.8,7.1,D
-2.29095,-46.02818,343.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,305.2,5.3,D
-2.309,-46.14669,353.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.9,10,D
-2.30953,-46.15017,337.4,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,309.9,11,D
-2.27749,-45.96228,353.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,308.5,7,D
-2.28388,-46.00422,339.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.4,7.1,D
-2.30514,-46.14371,350.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,308.7,10,D
-2.30567,-46.14719,348.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,307,10,D
-2.3062,-46.15066,347.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,307,11,D
-2.27415,-45.96278,348.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,307.4,12,D
-2.30869,-46.18942,340.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,304.4,8.1,D
-2.31027,-46.19981,346.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,305.7,23.3,D
-2.3108,-46.20328,343.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.7,23.3,D
-2.31133,-46.20676,341.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.6,45.2,D
-2.5889,-48.0455,343.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.8,4,D
-2.14068,-45.11429,354.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,293.9,8.6,D
-2.14124,-45.11794,336.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,291,8.6,D
-2.1962,-45.47567,337.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.9,3.8,D
-2.27668,-46.00173,348.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,304.1,7,D
-2.27774,-46.00871,338.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,307.5,8.9,D
-2.30642,-46.19685,350.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,305.2,10.8,D
-2.30695,-46.20031,346.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,305.7,23.3,D
-2.30748,-46.20378,351.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,312.3,23.3,D
-2.43174,-47.0231,333.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,295.9,2.3,D
-2.43227,-47.02656,331.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.3,2.3,D
-2.308,-46.20726,300,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,313.3,45.2,D
-2.13727,-45.1148,343.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,293.4,3.4,D
-2.27334,-46.00222,341.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,309,9.7,D
-2.29621,-46.15216,335.2,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,306.7,2,D
-2.2978,-46.16259,334.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.2,2.1,D
-2.29833,-46.16607,353.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.8,31.6,D
-2.442,-47.11351,345.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.3,4,D
-2.38348,-46.79372,344.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.2,16.2,D
-2.38452,-46.80063,338.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.1,6.3,D
-2.38016,-46.79422,345.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,296.7,27.8,D
-2.38382,-46.81838,335.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298,35.3,D
-2.25611,-46.00123,338.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,292.5,6,D
-2.3805,-46.81887,336.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.4,35.3,D
-2.49547,-47.58207,354.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,312,25.8,D
-2.37953,-46.83054,339.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297,8.3,D
-2.49309,-47.57965,338.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,308.7,16,D
-2.37725,-46.83794,332.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,293.4,36.1,D
-2.36539,-46.80441,330.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,293,2.5,D
-2.41527,-47.17857,330.1,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,303.2,3.7,D
-2.42786,-47.26169,339.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.9,7.3,D
-2.42838,-47.26516,346.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.9,7.6,D
-2.27742,-46.29087,343.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.4,3.2,D
-2.42453,-47.26218,338.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.9,8.5,D
-2.42506,-47.26565,350,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,312,28.8,D
-2.31866,-46.58548,342.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,304.2,12.8,D
-2.21846,-45.94691,353.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,314.5,18.2,D
-2.21899,-45.95042,338.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.5,22.9,D
-2.21459,-45.94391,337.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.3,18.2,D
-2.21512,-45.94742,356.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,305.9,18.2,D
-2.21565,-45.95092,348.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,312.3,22.9,D
-2.26517,-46.2998,338.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,304.4,3.9,D
-2.26569,-46.30327,338.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.5,3.9,D
-2.5448,-48.14798,343.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,304.2,20.2,D
-2.89044,-50.44337,335.2,0.5,0.4,2017-11-20,1630,N,nominal,1.0NRT,290.8,22.1,D
-2.79954,-49.86317,333.4,0.5,0.4,2017-11-20,1630,N,nominal,1.0NRT,296.8,14.3,D
-2.29997,-46.57414,335.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.7,7.5,D
-2.30049,-46.57759,332,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.1,4.5,D
-2.25835,-46.32208,345,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,307.6,8.3,D
-2.32698,-46.77485,345.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,294.9,7.9,D
-2.21367,-46.07275,338.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,307.2,5.4,D
-2.21723,-46.11856,348.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,306.4,8.8,D
-2.31598,-46.76943,350.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.8,8,D
-2.52126,-48.12946,331.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.8,1.3,D
-2.34036,-46.95286,337.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.9,3.3,D
-2.37748,-47.19836,348.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.5,11.8,D
-2.27743,-46.55983,332.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.6,4.2,D
-2.3379,-46.98148,345,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.3,12.1,D
-2.24175,-46.39188,341.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.3,2.8,D
-2.35216,-47.12072,346.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,307.4,32.2,D
-2.64405,-49.06646,334.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,290.9,3.8,D
-2.25523,-46.50306,333.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.7,2.5,D
-2.34884,-47.12121,337.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,304.2,6.7,D
-2.35615,-47.16967,336.5,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.3,3.4,D
-2.43332,-47.68177,337.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.7,6,D
-2.43385,-47.68528,331.7,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,305.3,4.7,D
-2.34969,-47.14939,331.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.4,4.1,D
-2.63357,-49.06802,337.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,286.3,3.9,D
-2.22635,-46.38001,349,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.5,8.7,D
-2.29291,-46.81874,334.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.2,2.9,D
-2.30441,-46.89467,337,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.4,4.2,D
-2.63007,-49.06853,339.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,287.9,3.9,D
-2.65832,-49.25905,339.1,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,284.8,10.7,D
-2.6589,-49.26297,338.8,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,290.8,15.2,D
-2.22302,-46.38051,351.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.8,10.2,D
-2.65712,-49.27528,337.4,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,287.3,7.7,D
-3.45518,-54.79217,343,0.3,0.6,2017-11-20,1630,N,nominal,1.0NRT,283.7,1.9,D
-2.65185,-49.26401,367,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,337.5,237.6,D
-2.65301,-49.27187,351.6,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,285.7,7.7,D
-2.6536,-49.27581,339.3,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,284.3,7.7,D
-2.65243,-49.26794,304.2,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,324.1,237.6,D
-2.64775,-49.2606,367,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.3,13.3,D
-2.64833,-49.26453,367,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,292.1,15.1,D
-2.24161,-46.54751,338.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.3,14.1,D
-2.48392,-48.15705,334.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.8,8,D
-2.64717,-49.25668,348.3,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,290,13.3,D
-2.64891,-49.26846,353.7,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,294.5,15.1,D
-2.64423,-49.26113,367,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.2,13.3,D
-2.10897,-45.70058,342.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,304.4,6.8,D
-2.48054,-48.15756,344.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.2,8,D
-2.64365,-49.2572,348.2,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,294.2,13.3,D
-2.64481,-49.26505,347.5,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,290.3,15.1,D
-2.64539,-49.26898,342,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,287.6,15.1,D
-2.64655,-49.27686,332.1,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,284.6,15.1,D
-2.67049,-49.43934,337.4,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,301.8,19,D
-2.64013,-49.25772,336.2,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,292.4,13.4,D
-2.63982,-49.25753,335.4,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,294.2,11.6,D
-2.42764,-47.88507,343.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,308.2,11,D
-2.2184,-46.52699,340.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.7,4.8,D
-2.24088,-46.67551,332.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,297.4,5,D
-2.02044,-45.24149,333,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,305.8,3.4,D
-2.03687,-45.35011,342.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,304.6,10.4,D
-2.08974,-45.72216,336.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.7,3.3,D
-2.09027,-45.72569,337.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,305,3.9,D
-2.5934,-49.04636,343.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,293.5,6.5,D
-2.19097,-46.43559,337.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,296.5,6.2,D
-2.19516,-46.46328,338.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.8,3.8,D
-2.38628,-47.72527,345,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.1,26.8,D
-2.07591,-45.69889,339.7,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301.9,2.2,D
-2.18712,-46.43262,330.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,299.5,6.2,D
-2.18765,-46.43609,355.3,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.3,6.2,D
-2.68427,-49.71832,336.5,0.5,0.4,2017-11-20,1630,N,low,1.0NRT,300,64.2,D
-2.4154,-47.96306,343,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,301,13.3,D
-2.28615,-47.13128,341.2,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.7,5.4,D
-2.36561,-47.65653,346.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,311,33.6,D
-2.41204,-47.96358,356.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,303.7,13.3,D
-2.18572,-46.5354,367,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,336,210.5,D
-2.05804,-45.69431,343.6,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,309.3,5.5,D
-2.21502,-46.72878,339.8,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.4,6.4,D
-2.05468,-45.69482,343.1,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,309.3,5.5,D
-2.2117,-46.72927,340.9,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,298.3,6.4,D
-3.9496,-58.48812,330.8,0.6,0.7,2017-11-20,1630,N,nominal,1.0NRT,273.6,5.1,D
-2.0732,-45.86169,336.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,302.1,5.4,D
-2.11152,-46.11368,335.4,0.4,0.4,2017-11-20,1630,N,nominal,1.0NRT,300.9,3.6,D
-2.15582,-46.40544,332.1,0.4,0.4,2017-11-20,1630,N,low,1.0NRT,303,2.2,D
