latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
11.025,35.341,318.2,1.3,1.1,2017-11-21,0825,T,47,6.0NRT,304.5,10.4,D
11.072,34.787,320.5,1.2,1.1,2017-11-21,0825,T,47,6.0NRT,307.6,7.7,D
11.751,29.945,322.8,1.1,1.1,2017-11-21,0825,T,55,6.0NRT,309.4,8.7,D
11.75,29.955,323.3,1.1,1.1,2017-11-21,0825,T,57,6.0NRT,308.8,9.5,D
11.746,29.948,325.8,1.1,1.1,2017-11-21,0825,T,65,6.0NRT,308.7,14.2,D
10.986,35.002,320.4,1.2,1.1,2017-11-21,0825,T,32,6.0NRT,304.9,9.9,D
10.982,35.024,323.1,1.2,1.1,2017-11-21,0825,T,61,6.0NRT,303,15.2,D
10.966,34.808,323.2,1.2,1.1,2017-11-21,0825,T,54,6.0NRT,307.6,11.4,D
10.956,34.807,330.6,1.2,1.1,2017-11-21,0825,T,80,6.0NRT,307.8,21.5,D
10.955,34.817,324.2,1.2,1.1,2017-11-21,0825,T,59,6.0NRT,308.5,10.8,D
10.896,35.057,333,1.2,1.1,2017-11-21,0825,T,83,6.0NRT,305.3,32.6,D
10.896,35.05,318.8,1.2,1.1,2017-11-21,0825,T,53,6.0NRT,304.5,9.2,D
10.895,35.061,327.4,1.2,1.1,2017-11-21,0825,T,78,6.0NRT,305.5,21.9,D
10.918,34.783,328.3,1.2,1.1,2017-11-21,0825,T,78,6.0NRT,307.2,18.1,D
10.916,34.794,322.1,1.2,1.1,2017-11-21,0825,T,50,6.0NRT,308.7,8.9,D
10.877,35.047,326.2,1.2,1.1,2017-11-21,0825,T,77,6.0NRT,304.8,20,D
10.875,35.058,322.6,1.2,1.1,2017-11-21,0825,T,72,6.0NRT,306.1,14.6,D
10.957,34.463,325.8,1.2,1.1,2017-11-21,0825,T,74,6.0NRT,306.9,16.6,D
10.932,34.502,350.1,1.2,1.1,2017-11-21,0825,T,95,6.0NRT,308.9,63.6,D
10.93,34.512,327.6,1.2,1.1,2017-11-21,0825,T,48,6.0NRT,308,17.5,D
10.924,34.49,324.8,1.2,1.1,2017-11-21,0825,T,29,6.0NRT,304.1,13.5,D
10.922,34.5,339.1,1.2,1.1,2017-11-21,0825,T,88,6.0NRT,307.7,37.7,D
10.921,34.511,333.6,1.2,1.1,2017-11-21,0825,T,69,6.0NRT,306.5,26.4,D
11.033,33.728,325.7,1.1,1,2017-11-21,0825,T,68,6.0NRT,313.1,7.9,D
10.947,34.158,319.8,1.1,1.1,2017-11-21,0825,T,36,6.0NRT,307,7,D
10.889,34.5,323.1,1.2,1.1,2017-11-21,0825,T,64,6.0NRT,305.4,11.8,D
10.887,34.51,323.3,1.2,1.1,2017-11-21,0825,T,64,6.0NRT,306,12.3,D
10.843,34.482,342.2,1.2,1.1,2017-11-21,0825,T,90,6.0NRT,306.5,47,D
10.841,34.492,323.4,1.2,1.1,2017-11-21,0825,T,71,6.0NRT,307.3,14.3,D
11.244,31.454,323.6,1,1,2017-11-21,0825,T,52,6.0NRT,311.1,8.1,D
10.812,34.207,322.1,1.1,1.1,2017-11-21,0825,T,38,6.0NRT,309.1,7.2,D
10.811,34.218,327.6,1.1,1.1,2017-11-21,0825,T,68,6.0NRT,307.3,14.9,D
10.693,34.914,326.8,1.2,1.1,2017-11-21,0825,T,78,6.0NRT,304.2,22.3,D
10.691,34.925,330.3,1.2,1.1,2017-11-21,0825,T,81,6.0NRT,305.2,28.5,D
10.719,34.683,324.4,1.2,1.1,2017-11-21,0825,T,74,6.0NRT,305,17.5,D
10.717,34.694,334.3,1.2,1.1,2017-11-21,0825,T,84,6.0NRT,305.1,33.2,D
10.757,34.189,327.4,1.1,1.1,2017-11-21,0825,T,76,6.0NRT,305.8,16.4,D
10.73,34.362,316.5,1.1,1.1,2017-11-21,0825,T,25,6.0NRT,303,6.2,D
10.728,34.372,317.9,1.1,1.1,2017-11-21,0825,T,29,6.0NRT,305.2,7.6,D
10.646,34.895,321.6,1.2,1.1,2017-11-21,0825,T,70,6.0NRT,304.6,12.8,D
10.777,33.96,337.8,1.1,1,2017-11-21,0825,T,86,6.0NRT,309.6,29.1,D
10.696,34.489,323.4,1.2,1.1,2017-11-21,0825,T,71,6.0NRT,304.4,16.8,D
10.759,34.018,327.4,1.1,1,2017-11-21,0825,T,63,6.0NRT,306.9,14.8,D
10.687,34.487,317.7,1.2,1.1,2017-11-21,0825,T,43,6.0NRT,303.8,10,D
10.623,34.896,324.9,1.2,1.1,2017-11-21,0825,T,60,6.0NRT,303.2,18.5,D
10.622,34.908,321.2,1.2,1.1,2017-11-21,0825,T,25,6.0NRT,304.1,13.5,D
10.338,36.639,353,1.6,1.3,2017-11-21,0825,T,97,6.0NRT,301.7,127.8,D
10.335,36.654,330.6,1.6,1.3,2017-11-21,0825,T,83,6.0NRT,300,47.7,D
10.257,37.138,320.8,1.8,1.3,2017-11-21,0825,T,73,6.0NRT,303.5,23.7,D
10.688,34.35,324.5,1.1,1.1,2017-11-21,0825,T,70,6.0NRT,306.5,14.9,D
11.266,30.27,340.5,1.1,1,2017-11-21,0825,T,86,6.0NRT,314,30.8,D
10.976,32.15,384.8,1,1,2017-11-21,0825,T,100,6.0NRT,319.3,157,D
10.975,32.159,344.7,1,1,2017-11-21,0825,T,90,6.0NRT,313.5,34.1,D
10.967,32.142,343.2,1,1,2017-11-21,0825,T,89,6.0NRT,313.9,32.9,D
10.966,32.151,388,1,1,2017-11-21,0825,T,100,6.0NRT,316.7,173.2,D
10.965,32.16,331.9,1,1,2017-11-21,0825,T,76,6.0NRT,312.8,16.1,D
10.642,34.242,327.1,1.1,1.1,2017-11-21,0825,T,68,6.0NRT,310.5,15.3,D
10.64,34.252,347.3,1.1,1.1,2017-11-21,0825,T,93,6.0NRT,310.9,53,D
10.569,34.714,317.7,1.2,1.1,2017-11-21,0825,T,56,6.0NRT,304.4,8.4,D
10.995,31.768,332.3,1,1,2017-11-21,0825,T,77,6.0NRT,312.4,19,D
10.97,31.875,334.4,1,1,2017-11-21,0825,T,80,6.0NRT,313.2,22.2,D
10.969,31.884,338.7,1,1,2017-11-21,0825,T,85,6.0NRT,314.7,28.7,D
10.606,34.226,326.5,1.1,1.1,2017-11-21,0825,T,66,6.0NRT,307.7,16.5,D
10.669,33.756,342.9,1.1,1,2017-11-21,0825,T,90,6.0NRT,311.3,35.8,D
10.644,33.913,324.2,1.1,1,2017-11-21,0825,T,64,6.0NRT,310.1,9.3,D
10.072,37.486,326.5,1.9,1.3,2017-11-21,0825,T,79,6.0NRT,305.1,39.2,D
10.593,34.12,318.2,1.1,1.1,2017-11-21,0825,T,47,6.0NRT,305.3,5.7,D
10.942,31.503,324.9,1,1,2017-11-21,0825,T,57,6.0NRT,313.5,8,D
11.164,29.818,335.8,1.1,1.1,2017-11-21,0825,T,81,6.0NRT,310.8,28,D
11.163,29.828,338,1.1,1.1,2017-11-21,0825,T,83,6.0NRT,311.4,31.4,D
11.196,29.521,327,1.2,1.1,2017-11-21,0825,T,55,6.0NRT,311.6,11.9,D
11.153,29.827,324.9,1.1,1.1,2017-11-21,0825,T,49,6.0NRT,313.1,10.5,D
11.475,27.18,324.6,1.7,1.3,2017-11-21,0825,T,55,6.0NRT,310.8,17.5,D
10.756,32.265,328.8,1,1,2017-11-21,0825,T,70,6.0NRT,312.4,13.2,D
10.754,32.274,323.1,1,1,2017-11-21,0825,T,20,6.0NRT,309.7,7.7,D
11.209,28.827,324.9,1.3,1.1,2017-11-21,0825,T,60,6.0NRT,312.5,12.5,D
10.637,32.814,327.4,1,1,2017-11-21,0825,T,69,6.0NRT,311.3,11.1,D
10.636,32.823,325.2,1,1,2017-11-21,0825,T,55,6.0NRT,311.2,8.8,D
10.431,34.041,325,1.1,1.1,2017-11-21,0825,T,56,6.0NRT,309,10.5,D
10.772,31.722,326.8,1,1,2017-11-21,0825,T,59,6.0NRT,312.9,9.9,D
10.702,32.192,326.6,1,1,2017-11-21,0825,T,61,6.0NRT,314.1,9,D
9.888,37.337,313,1.9,1.3,2017-11-21,0825,T,53,6.0NRT,301.3,14.1,D
11.061,29.615,325.4,1.2,1.1,2017-11-21,0825,T,48,6.0NRT,313,9.1,D
10.401,34.109,324.3,1.1,1.1,2017-11-21,0825,T,71,6.0NRT,309.2,8.3,D
10.399,34.119,325.7,1.1,1.1,2017-11-21,0825,T,73,6.0NRT,310.5,10.4,D
11.057,29.619,326,1.2,1.1,2017-11-21,0825,T,55,6.0NRT,314,10.8,D
10.517,33.303,328.4,1,1,2017-11-21,0825,T,75,6.0NRT,312.8,11.2,D
11.368,27.207,327.9,1.7,1.3,2017-11-21,0825,T,65,6.0NRT,310.6,22.6,D
10.357,34.232,326,1.1,1.1,2017-11-21,0825,T,64,6.0NRT,304.7,15.3,D
10.349,34.283,318.1,1.1,1.1,2017-11-21,0825,T,40,6.0NRT,304.3,8.3,D
11.357,27.205,329.2,1.7,1.3,2017-11-21,0825,T,74,6.0NRT,309.5,26.9,D
11.351,27.157,325.3,1.7,1.3,2017-11-21,0825,T,59,6.0NRT,311.7,17.7,D
10.823,30.612,338.4,1.1,1,2017-11-21,0825,T,83,6.0NRT,314.4,24,D
10.483,32.919,325.3,1,1,2017-11-21,0825,T,66,6.0NRT,311.1,8.3,D
10.812,30.62,333,1.1,1,2017-11-21,0825,T,76,6.0NRT,315.2,14.7,D
10.588,32.089,345.7,1,1,2017-11-21,0825,T,91,6.0NRT,310.1,37,D
10.808,30.522,334.6,1.1,1,2017-11-21,0825,T,69,6.0NRT,314.3,16.6,D
10.806,30.531,333.2,1.1,1,2017-11-21,0825,T,68,6.0NRT,315.4,13.9,D
10.579,32.088,348.6,1,1,2017-11-21,0825,T,93,6.0NRT,312.4,43.8,D
10.578,32.097,327.9,1,1,2017-11-21,0825,T,24,6.0NRT,314.3,10.6,D
10.798,30.52,330.6,1.1,1,2017-11-21,0825,T,45,6.0NRT,313.3,10.9,D
10.944,29.345,324,1.2,1.1,2017-11-21,0825,T,49,6.0NRT,310.8,10.3,D
10.943,29.356,323.1,1.2,1.1,2017-11-21,0825,T,33,6.0NRT,311.6,8.5,D
10.798,30.392,327.4,1.1,1,2017-11-21,0825,T,48,6.0NRT,314.2,6.1,D
10.797,30.402,341.5,1.1,1,2017-11-21,0825,T,86,6.0NRT,314.3,28.7,D
10.324,33.599,336.1,1.1,1,2017-11-21,0825,T,85,6.0NRT,313.3,26.3,D
10.265,33.983,325.4,1.1,1.1,2017-11-21,0825,T,67,6.0NRT,309,13.1,D
10.348,33.377,329.8,1.1,1,2017-11-21,0825,T,71,6.0NRT,313.6,10.2,D
10.316,33.588,328.6,1.1,1,2017-11-21,0825,T,55,6.0NRT,309.7,13.8,D
10.315,33.598,355.8,1.1,1,2017-11-21,0825,T,98,6.0NRT,309.8,69.2,D
10.587,31.729,364.5,1,1,2017-11-21,0825,T,100,6.0NRT,313.1,83,D
10.585,31.738,352.8,1,1,2017-11-21,0825,T,95,6.0NRT,313.8,51.3,D
10.319,33.51,325.9,1.1,1,2017-11-21,0825,T,59,6.0NRT,308.2,12.4,D
10.317,33.519,338.3,1.1,1,2017-11-21,0825,T,87,6.0NRT,309.5,30.7,D
10.31,33.508,325.6,1.1,1,2017-11-21,0825,T,60,6.0NRT,306.9,12.7,D
10.308,33.518,340.7,1.1,1,2017-11-21,0825,T,88,6.0NRT,311.1,36.1,D
10.816,29.818,326.5,1.1,1.1,2017-11-21,0825,T,55,6.0NRT,314.3,9.3,D
10.207,33.947,319,1.1,1.1,2017-11-21,0825,T,61,6.0NRT,303,9.7,D
10.257,33.553,320.4,1.1,1,2017-11-21,0825,T,45,6.0NRT,306.8,7.8,D
10.528,31.309,335.3,1,1,2017-11-21,0825,T,80,6.0NRT,313.3,20.9,D
10.519,31.307,330.5,1,1,2017-11-21,0825,T,56,6.0NRT,310.4,14.2,D
10.517,31.26,335.4,1,1,2017-11-21,0825,T,80,6.0NRT,314,20.1,D
10.214,33.296,322.2,1.1,1,2017-11-21,0825,T,57,6.0NRT,309.3,6.9,D
10.509,31.25,350,1,1,2017-11-21,0825,T,94,6.0NRT,311.6,47.9,D
10.508,31.259,382.1,1,1,2017-11-21,0825,T,100,6.0NRT,317.7,149.2,D
10.402,31.791,328.5,1,1,2017-11-21,0825,T,53,6.0NRT,310.6,11.4,D
10.71,29.497,333.2,1.2,1.1,2017-11-21,0825,T,76,6.0NRT,315.4,16.9,D
10.708,29.491,337.3,1.2,1.1,2017-11-21,0825,T,82,6.0NRT,316.1,26.1,D
10.706,29.502,328.5,1.2,1.1,2017-11-21,0825,T,53,6.0NRT,313.3,10.8,D
10.534,30.697,327.9,1,1,2017-11-21,0825,T,62,6.0NRT,313.5,11.1,D
10.533,30.707,331.2,1,1,2017-11-21,0825,T,74,6.0NRT,313,15.1,D
10.525,30.696,383.2,1,1,2017-11-21,0825,T,100,6.0NRT,312.7,160.3,D
10.524,30.705,366.2,1,1,2017-11-21,0825,T,100,6.0NRT,314,93.1,D
10.498,30.884,327.6,1,1,2017-11-21,0825,T,67,6.0NRT,313.8,11.1,D
10.251,32.557,372.6,1,1,2017-11-21,0825,T,100,6.0NRT,314.6,112.7,D
10.25,32.566,331.6,1,1,2017-11-21,0825,T,66,6.0NRT,311.6,16,D
10.489,30.882,371.3,1,1,2017-11-21,0825,T,100,6.0NRT,314.5,109.7,D
10.487,30.892,341.2,1,1,2017-11-21,0825,T,87,6.0NRT,311.1,31.1,D
10.244,32.547,326.9,1,1,2017-11-21,0825,T,22,6.0NRT,309.2,10,D
10.242,32.556,367.6,1,1,2017-11-21,0825,T,100,6.0NRT,311.2,94.5,D
10.241,32.565,343.2,1,1,2017-11-21,0825,T,90,6.0NRT,309.4,32.9,D
10.369,31.641,341.1,1,1,2017-11-21,0825,T,40,6.0NRT,313.9,26.9,D
9.644,36.37,320.9,1.6,1.2,2017-11-21,0825,T,75,6.0NRT,300.1,25.6,D
9.959,34.23,319.4,1.2,1.1,2017-11-21,0825,T,48,6.0NRT,306.3,5.4,D
9.955,34.261,325.6,1.2,1.1,2017-11-21,0825,T,76,6.0NRT,306.8,12.6,D
10.4,31.115,338.6,1,1,2017-11-21,0825,T,83,6.0NRT,312,25.8,D
10.398,31.125,334.1,1,1,2017-11-21,0825,T,71,6.0NRT,314.2,18.1,D
9.955,33.972,332,1.1,1.1,2017-11-21,0825,T,75,6.0NRT,309.4,24.8,D
9.929,34.145,316.4,1.1,1.1,2017-11-21,0825,T,39,6.0NRT,304.3,5.5,D
10.373,31.105,336.7,1,1,2017-11-21,0825,T,68,6.0NRT,311.5,25.3,D
10.372,31.114,340.8,1,1,2017-11-21,0825,T,75,6.0NRT,315,32,D
10.103,32.809,347.9,1,1,2017-11-21,0825,T,93,6.0NRT,311.9,46.9,D
10.07,32.965,325.8,1,1,2017-11-21,0825,T,72,6.0NRT,310.8,12.9,D
10.097,32.724,325.2,1,1,2017-11-21,0825,T,64,6.0NRT,309.1,11.1,D
10.08,32.777,320.8,1,1,2017-11-21,0825,T,58,6.0NRT,307.3,7.2,D
10.552,29.452,343.6,1.2,1.1,2017-11-21,0825,T,88,6.0NRT,315.4,41.7,D
10.551,29.463,333.9,1.2,1.1,2017-11-21,0825,T,59,6.0NRT,311.2,23.8,D
10.542,29.451,333.3,1.2,1.1,2017-11-21,0825,T,64,6.0NRT,311.1,22.4,D
10.08,32.655,321.1,1,1,2017-11-21,0825,T,56,6.0NRT,309.1,6.9,D
10.079,32.665,319.5,1,1,2017-11-21,0825,T,40,6.0NRT,307.9,5.2,D
9.96,33.381,322,1.1,1,2017-11-21,0825,T,65,6.0NRT,308.2,7.2,D
10.209,31.661,328,1,1,2017-11-21,0825,T,62,6.0NRT,311.1,13.6,D
9.99,33.07,321.9,1,1,2017-11-21,0825,T,56,6.0NRT,307.7,9,D
10.525,29.344,329.9,1.2,1.1,2017-11-21,0825,T,65,6.0NRT,313.7,13.9,D
10.22,31.459,324.9,1,1,2017-11-21,0825,T,43,6.0NRT,310.9,10.8,D
10.219,31.468,341.3,1,1,2017-11-21,0825,T,87,6.0NRT,311.2,33.5,D
10.516,29.332,332.9,1.2,1.1,2017-11-21,0825,T,72,6.0NRT,312.3,20.2,D
9.998,32.891,321.7,1,1,2017-11-21,0825,T,55,6.0NRT,307.4,8.4,D
10.333,30.559,323.6,1.1,1,2017-11-21,0825,T,53,6.0NRT,311.2,8,D
10.549,28.883,331.1,1.3,1.1,2017-11-21,0825,T,74,6.0NRT,314,17.5,D
10.238,31.089,341,1,1,2017-11-21,0825,T,82,6.0NRT,310.8,29.9,D
10.436,29.623,332.7,1.2,1.1,2017-11-21,0825,T,63,6.0NRT,311.2,18.9,D
10.435,29.634,339.5,1.2,1.1,2017-11-21,0825,T,85,6.0NRT,311.4,30.9,D
10.229,31.087,385.1,1,1,2017-11-21,0825,T,100,6.0NRT,314.1,162.6,D
9.942,33.016,326,1,1,2017-11-21,0825,T,74,6.0NRT,310.6,12.3,D
9.778,34.084,319.7,1.1,1.1,2017-11-21,0825,T,60,6.0NRT,306.7,8.4,D
10.427,29.622,325.9,1.2,1.1,2017-11-21,0825,T,38,6.0NRT,308.7,10.7,D
10.425,29.632,331.5,1.2,1.1,2017-11-21,0825,T,74,6.0NRT,309.4,17.9,D
10.421,29.663,330.6,1.1,1.1,2017-11-21,0825,T,65,6.0NRT,313,14.6,D
10.217,31.105,336.5,1,1,2017-11-21,0825,T,75,6.0NRT,313.6,22.4,D
10.413,29.652,335.7,1.1,1.1,2017-11-21,0825,T,79,6.0NRT,311.5,22.4,D
10.208,31.103,335.7,1,1,2017-11-21,0825,T,73,6.0NRT,310.8,21.7,D
9.959,32.781,324.3,1,1,2017-11-21,0825,T,70,6.0NRT,308.9,11.9,D
9.952,32.827,337,1,1,2017-11-21,0825,T,85,6.0NRT,307.9,27.4,D
9.951,32.837,346.1,1,1,2017-11-21,0825,T,92,6.0NRT,307.9,44.2,D
9.943,32.829,322.9,1,1,2017-11-21,0825,T,41,6.0NRT,306.2,11,D
9.942,32.838,318.5,1,1,2017-11-21,0825,T,49,6.0NRT,306.9,7.6,D
10.275,30.515,331.4,1.1,1,2017-11-21,0825,T,76,6.0NRT,309,19.6,D
9.937,32.809,322.7,1,1,2017-11-21,0825,T,30,6.0NRT,308.2,10.4,D
9.912,32.976,323.8,1,1,2017-11-21,0825,T,69,6.0NRT,309.1,11.4,D
9.911,32.985,320.3,1,1,2017-11-21,0825,T,18,6.0NRT,307.8,7.2,D
10.218,30.843,328,1,1,2017-11-21,0825,T,62,6.0NRT,315.5,9.5,D
10.217,30.853,326.4,1,1,2017-11-21,0825,T,53,6.0NRT,313.5,7,D
9.966,32.551,320,1,1,2017-11-21,0825,T,44,6.0NRT,308.6,5.6,D
9.766,33.879,320.1,1.1,1.1,2017-11-21,0825,T,61,6.0NRT,307.9,8.9,D
9.888,33.01,319.3,1,1,2017-11-21,0825,T,36,6.0NRT,307,6.3,D
9.756,33.877,328.8,1.1,1.1,2017-11-21,0825,T,80,6.0NRT,305.9,19.9,D
10.263,30.337,321.9,1.1,1,2017-11-21,0825,T,22,6.0NRT,308.5,7.2,D
10.254,30.336,362.7,1.1,1,2017-11-21,0825,T,100,6.0NRT,312.6,90,D
10.252,30.346,352.4,1.1,1,2017-11-21,0825,T,95,6.0NRT,310.2,60.3,D
9.736,33.823,325.8,1.1,1.1,2017-11-21,0825,T,77,6.0NRT,306.8,15.5,D
9.734,33.833,332.5,1.1,1.1,2017-11-21,0825,T,84,6.0NRT,309.2,25.5,D
10.246,30.325,343.7,1.1,1,2017-11-21,0825,T,89,6.0NRT,308.1,42.4,D
10.245,30.335,411.7,1.1,1,2017-11-21,0825,T,100,6.0NRT,316.8,352,D
10.243,30.344,339.1,1.1,1,2017-11-21,0825,T,85,6.0NRT,308.1,32.3,D
9.727,33.822,342.8,1.1,1.1,2017-11-21,0825,T,91,6.0NRT,306.2,43.2,D
9.725,33.832,350,1.1,1.1,2017-11-21,0825,T,95,6.0NRT,309.8,59.1,D
9.724,33.842,327.9,1.1,1.1,2017-11-21,0825,T,64,6.0NRT,307.8,16.9,D
9.665,34.218,325.9,1.2,1.1,2017-11-21,0825,T,78,6.0NRT,303.8,20.5,D
10.05,31.366,331.3,1,1,2017-11-21,0825,T,78,6.0NRT,310.5,19.7,D
10.048,31.375,334.4,1,1,2017-11-21,0825,T,82,6.0NRT,308.7,24.2,D
9.646,34.061,319.4,1.1,1.1,2017-11-21,0825,T,59,6.0NRT,303.5,11.5,D
10.336,29.093,325.6,1.2,1.1,2017-11-21,0825,T,63,6.0NRT,309.5,13.2,D
10.334,29.104,331.1,1.2,1.1,2017-11-21,0825,T,75,6.0NRT,310.6,22.3,D
10.362,28.75,324.2,1.3,1.1,2017-11-21,0825,T,39,6.0NRT,310.4,11.1,D
10.03,31.121,325.5,1,1,2017-11-21,0825,T,47,6.0NRT,310.5,9.3,D
9.62,33.753,324.6,1.1,1,2017-11-21,0825,T,77,6.0NRT,308.6,15.4,D
9.618,33.762,331,1.1,1,2017-11-21,0825,T,83,6.0NRT,309.3,24.1,D
10.002,31.129,325.4,1,1,2017-11-21,0825,T,37,6.0NRT,310,10,D
9.969,31.348,327.4,1,1,2017-11-21,0825,T,74,6.0NRT,308.2,15.8,D
9.968,31.357,317.9,1,1,2017-11-21,0825,T,27,6.0NRT,306.5,6.4,D
9.937,31.38,324.8,1,1,2017-11-21,0825,T,69,6.0NRT,307.4,13.6,D
10.334,28.511,323,1.3,1.1,2017-11-21,0825,T,53,6.0NRT,308.2,12.9,D
9.928,31.379,331.5,1,1,2017-11-21,0825,T,79,6.0NRT,307.2,21,D
11.167,21.526,319.4,4.6,2,2017-11-21,0825,T,58,6.0NRT,302.9,67.3,D
11.162,21.568,322.6,4.6,2,2017-11-21,0825,T,67,6.0NRT,305,98,D
11.167,21.52,316.8,4.6,2,2017-11-21,0825,T,44,6.0NRT,302.9,47.1,D
11.162,21.562,324.6,4.6,2,2017-11-21,0825,T,72,6.0NRT,304.7,117.9,D
9.945,30.823,322.7,1,1,2017-11-21,0825,T,61,6.0NRT,307.2,10.1,D
9.914,31.036,323.7,1,1,2017-11-21,0825,T,67,6.0NRT,309,10.5,D
9.937,30.813,328.1,1,1,2017-11-21,0825,T,74,6.0NRT,306.8,16,D
9.444,33.987,325.4,1.1,1.1,2017-11-21,0825,T,79,6.0NRT,302.5,20.3,D
10.142,29.166,325.9,1.2,1.1,2017-11-21,0825,T,50,6.0NRT,310.7,11.3,D
9.872,31.067,333.2,1,1,2017-11-21,0825,T,81,6.0NRT,307.7,21.3,D
9.871,31.076,325.8,1,1,2017-11-21,0825,T,59,6.0NRT,308,10.9,D
10.134,29.154,363.5,1.2,1.1,2017-11-21,0825,T,100,6.0NRT,311.7,107.3,D
10.132,29.165,340.1,1.2,1.1,2017-11-21,0825,T,86,6.0NRT,309.5,38.2,D
10.124,29.152,325.9,1.2,1.1,2017-11-21,0825,T,51,6.0NRT,307.5,12.8,D
10.108,29.195,327.2,1.2,1.1,2017-11-21,0825,T,50,6.0NRT,309.7,14.6,D
10.107,29.206,326.2,1.2,1.1,2017-11-21,0825,T,45,6.0NRT,308.6,12.9,D
9.837,31.118,322.6,1,1,2017-11-21,0825,T,59,6.0NRT,308,9.2,D
10.105,29.199,326.2,1.2,1.1,2017-11-21,0825,T,66,6.0NRT,309,14.1,D
9.828,31.12,321.4,1,1,2017-11-21,0825,T,64,6.0NRT,307.5,8.6,D
9.879,30.646,338.4,1,1,2017-11-21,0825,T,86,6.0NRT,310.9,29.1,D
9.877,30.655,328.9,1,1,2017-11-21,0825,T,64,6.0NRT,309.8,14.9,D
10.115,28.918,363.9,1.2,1.1,2017-11-21,0825,T,100,6.0NRT,312.9,114,D
9.906,30.389,325.7,1.1,1,2017-11-21,0825,T,70,6.0NRT,310.5,9.4,D
9.879,30.579,334.8,1,1,2017-11-21,0825,T,82,6.0NRT,309.4,24.4,D
9.878,30.588,328.2,1,1,2017-11-21,0825,T,52,6.0NRT,310.9,14.3,D
9.869,30.644,340.4,1,1,2017-11-21,0825,T,85,6.0NRT,307.7,33.3,D
9.489,33.214,328.6,1.1,1,2017-11-21,0825,T,52,6.0NRT,310.4,15.3,D
10.105,28.917,327.7,1.2,1.1,2017-11-21,0825,T,56,6.0NRT,309.8,16.7,D
9.87,30.577,333.1,1,1,2017-11-21,0825,T,81,6.0NRT,308.9,22.7,D
9.868,30.587,327.7,1,1,2017-11-21,0825,T,60,6.0NRT,308.2,14.6,D
9.463,33.259,351,1.1,1,2017-11-21,0825,T,96,6.0NRT,307.4,57.9,D
9.886,30.337,330.3,1.1,1,2017-11-21,0825,T,77,6.0NRT,311.9,15.3,D
9.501,32.946,319.3,1,1,2017-11-21,0825,T,68,6.0NRT,306.9,6.4,D
9.457,33.238,320.2,1.1,1,2017-11-21,0825,T,62,6.0NRT,304.9,8.4,D
9.455,33.248,327.2,1.1,1,2017-11-21,0825,T,80,6.0NRT,305.3,16.4,D
9.435,32.959,319.5,1,1,2017-11-21,0825,T,69,6.0NRT,306.1,7.8,D
10.601,23.974,322.6,2.9,1.6,2017-11-21,0825,T,66,6.0NRT,305.8,38.1,D
10.598,24.001,331.6,2.9,1.6,2017-11-21,0825,T,81,6.0NRT,306.6,91.5,D
10.586,23.972,336.9,2.9,1.6,2017-11-21,0825,T,86,6.0NRT,306.1,124.6,D
9.698,30.75,328.9,1,1,2017-11-21,0825,T,78,6.0NRT,308.9,17.2,D
9.696,30.759,326.3,1,1,2017-11-21,0825,T,74,6.0NRT,310,14,D
9.682,30.861,341.3,1,1,2017-11-21,0825,T,89,6.0NRT,308.6,35.4,D
9.68,30.87,348.1,1,1,2017-11-21,0825,T,93,6.0NRT,312.8,47.7,D
9.766,30.219,332.3,1.1,1,2017-11-21,0825,T,80,6.0NRT,313.8,18.6,D
9.764,30.229,325.9,1.1,1,2017-11-21,0825,T,51,6.0NRT,311.7,10.5,D
9.672,30.86,353.3,1,1,2017-11-21,0825,T,96,6.0NRT,307.5,60.7,D
9.671,30.869,351,1,1,2017-11-21,0825,T,95,6.0NRT,309.1,54.3,D
10.597,23.993,331.5,2.9,1.6,2017-11-21,0825,T,81,6.0NRT,306.5,90.7,D
10.585,23.965,333.1,2.9,1.6,2017-11-21,0825,T,83,6.0NRT,305.3,99.5,D
10.582,23.992,321.3,2.9,1.6,2017-11-21,0825,T,56,6.0NRT,306,33,D
9.745,29.789,340.8,1.1,1.1,2017-11-21,0825,T,85,6.0NRT,313.7,33.3,D
9.691,30.163,328.2,1.1,1,2017-11-21,0825,T,48,6.0NRT,311.4,15.7,D
9.737,29.777,347.9,1.1,1.1,2017-11-21,0825,T,93,6.0NRT,312.7,47.8,D
9.252,33.073,319,1.1,1,2017-11-21,0825,T,72,6.0NRT,306.2,7.1,D
9.251,33.082,347,1.1,1,2017-11-21,0825,T,94,6.0NRT,306,49.7,D
9.807,29.15,349.7,1.2,1.1,2017-11-21,0825,T,94,6.0NRT,308.1,62.6,D
9.805,29.161,337.1,1.2,1.1,2017-11-21,0825,T,85,6.0NRT,308.1,32.6,D
9.721,29.755,332.4,1.1,1.1,2017-11-21,0825,T,71,6.0NRT,307.9,23.3,D
9.72,29.765,337.7,1.1,1.1,2017-11-21,0825,T,78,6.0NRT,310.1,31.6,D
9.718,29.775,333.6,1.1,1.1,2017-11-21,0825,T,34,6.0NRT,310.1,22.9,D
9.732,29.538,338,1.1,1.1,2017-11-21,0825,T,86,6.0NRT,309.3,34.3,D
9.43,31.635,324.7,1,1,2017-11-21,0825,T,76,6.0NRT,305.3,15.3,D
9.429,31.644,318.6,1,1,2017-11-21,0825,T,66,6.0NRT,304.7,9.1,D
